[12.372990] (-) TimerEvent: {}
[12.473678] (-) TimerEvent: {}
[12.574606] (-) TimerEvent: {}
[12.645881] (v4l2_camera) StdoutLine: {'line': b'[ 12%] \x1b[34m\x1b[1mBuilding NVCC (Device) object CMakeFiles/v4l2_camera.dir/src/v4l2_camera_generated_undistort_kernel.cu.o\x1b[0m\n'}
[12.674804] (-) TimerEvent: {}
[12.775572] (-) TimerEvent: {}
[12.876198] (-) TimerEvent: {}
[12.976809] (-) TimerEvent: {}
[13.077459] (-) TimerEvent: {}
[13.178074] (-) TimerEvent: {}
[13.278705] (-) TimerEvent: {}
[13.379332] (-) TimerEvent: {}
[13.479986] (-) TimerEvent: {}
[13.580635] (-) TimerEvent: {}
[13.681590] (-) TimerEvent: {}
[13.782343] (-) TimerEvent: {}
[13.883106] (-) TimerEvent: {}
[13.983797] (-) TimerEvent: {}
[14.084463] (-) TimerEvent: {}
[14.185041] (-) TimerEvent: {}
[14.285676] (-) TimerEvent: {}
[14.386490] (-) TimerEvent: {}
[14.487508] (-) TimerEvent: {}
[14.588215] (-) TimerEvent: {}
[14.689002] (-) TimerEvent: {}
[14.789817] (-) TimerEvent: {}
[14.890662] (-) TimerEvent: {}
[14.991463] (-) TimerEvent: {}
[15.092221] (-) TimerEvent: {}
[15.193014] (-) TimerEvent: {}
[15.293799] (-) TimerEvent: {}
[15.394618] (-) TimerEvent: {}
[15.495402] (-) TimerEvent: {}
[15.596068] (-) TimerEvent: {}
[15.696860] (-) TimerEvent: {}
[15.797625] (-) TimerEvent: {}
[15.898328] (-) TimerEvent: {}
[15.999049] (-) TimerEvent: {}
[16.099866] (-) TimerEvent: {}
[16.200673] (-) TimerEvent: {}
[16.301470] (-) TimerEvent: {}
[16.402417] (-) TimerEvent: {}
[16.503101] (-) TimerEvent: {}
[16.603708] (-) TimerEvent: {}
[16.704527] (-) TimerEvent: {}
[16.805193] (-) TimerEvent: {}
[16.905848] (-) TimerEvent: {}
[17.006504] (-) TimerEvent: {}
[17.107163] (-) TimerEvent: {}
[17.207797] (-) TimerEvent: {}
[17.308428] (-) TimerEvent: {}
[17.409079] (-) TimerEvent: {}
[17.509711] (-) TimerEvent: {}
[17.610618] (-) TimerEvent: {}
[17.711289] (-) TimerEvent: {}
[17.749451] (v4l2_camera) StdoutLine: {'line': b'[ 37%] \x1b[32mBuilding CXX object CMakeFiles/v4l2_camera.dir/src/v4l2_camera_device.cpp.o\x1b[0m\n'}
[17.750213] (v4l2_camera) StdoutLine: {'line': b'[ 37%] \x1b[32mBuilding CXX object CMakeFiles/v4l2_camera.dir/src/v4l2_camera.cpp.o\x1b[0m\n'}
[17.811440] (-) TimerEvent: {}
[17.912062] (-) TimerEvent: {}
[18.012660] (-) TimerEvent: {}
[18.113257] (-) TimerEvent: {}
[18.213883] (-) TimerEvent: {}
[18.314656] (-) TimerEvent: {}
[18.415351] (-) TimerEvent: {}
[18.516033] (-) TimerEvent: {}
[18.616641] (-) TimerEvent: {}
[18.717261] (-) TimerEvent: {}
[18.817895] (-) TimerEvent: {}
[18.918538] (-) TimerEvent: {}
[19.019171] (-) TimerEvent: {}
[19.119825] (-) TimerEvent: {}
[19.220466] (-) TimerEvent: {}
[19.321087] (-) TimerEvent: {}
[19.421766] (-) TimerEvent: {}
[19.522402] (-) TimerEvent: {}
[19.623048] (-) TimerEvent: {}
[19.723707] (-) TimerEvent: {}
[19.824320] (-) TimerEvent: {}
[19.924997] (-) TimerEvent: {}
[20.025615] (-) TimerEvent: {}
[20.126232] (-) TimerEvent: {}
[20.226875] (-) TimerEvent: {}
[20.327498] (-) TimerEvent: {}
[20.428134] (-) TimerEvent: {}
[20.528763] (-) TimerEvent: {}
[20.629386] (-) TimerEvent: {}
[20.729994] (-) TimerEvent: {}
[20.830618] (-) TimerEvent: {}
[20.931249] (-) TimerEvent: {}
[21.031857] (-) TimerEvent: {}
[21.132685] (-) TimerEvent: {}
[21.233307] (-) TimerEvent: {}
[21.334209] (-) TimerEvent: {}
[21.434880] (-) TimerEvent: {}
[21.535619] (-) TimerEvent: {}
[21.636281] (-) TimerEvent: {}
[21.736929] (-) TimerEvent: {}
[21.837562] (-) TimerEvent: {}
[21.938206] (-) TimerEvent: {}
[22.038852] (-) TimerEvent: {}
[22.139596] (-) TimerEvent: {}
[22.240269] (-) TimerEvent: {}
[22.340892] (-) TimerEvent: {}
[22.441513] (-) TimerEvent: {}
[22.542112] (-) TimerEvent: {}
[22.642751] (-) TimerEvent: {}
[22.743353] (-) TimerEvent: {}
[22.843952] (-) TimerEvent: {}
[22.944536] (-) TimerEvent: {}
[23.045126] (-) TimerEvent: {}
[23.145748] (-) TimerEvent: {}
[23.246421] (-) TimerEvent: {}
[23.347091] (-) TimerEvent: {}
[23.447733] (-) TimerEvent: {}
[23.548369] (-) TimerEvent: {}
[23.648999] (-) TimerEvent: {}
[23.749633] (-) TimerEvent: {}
[23.850324] (-) TimerEvent: {}
[23.950952] (-) TimerEvent: {}
[24.051581] (-) TimerEvent: {}
[24.152194] (-) TimerEvent: {}
[24.252837] (-) TimerEvent: {}
[24.353450] (-) TimerEvent: {}
[24.454049] (-) TimerEvent: {}
[24.554723] (-) TimerEvent: {}
[24.655355] (-) TimerEvent: {}
[24.755972] (-) TimerEvent: {}
[24.856593] (-) TimerEvent: {}
[24.957268] (-) TimerEvent: {}
[25.057925] (-) TimerEvent: {}
[25.158823] (-) TimerEvent: {}
[25.259524] (-) TimerEvent: {}
[25.360264] (-) TimerEvent: {}
[25.461058] (-) TimerEvent: {}
[25.561958] (-) TimerEvent: {}
[25.662740] (-) TimerEvent: {}
[25.763515] (-) TimerEvent: {}
[25.864251] (-) TimerEvent: {}
[25.964931] (-) TimerEvent: {}
[26.065645] (-) TimerEvent: {}
[26.166406] (-) TimerEvent: {}
[26.267198] (-) TimerEvent: {}
[26.367986] (-) TimerEvent: {}
[26.468706] (-) TimerEvent: {}
[26.569428] (-) TimerEvent: {}
[26.670122] (-) TimerEvent: {}
[26.770821] (-) TimerEvent: {}
[26.871535] (-) TimerEvent: {}
[26.972224] (-) TimerEvent: {}
[27.072940] (-) TimerEvent: {}
[27.173656] (-) TimerEvent: {}
[27.274362] (-) TimerEvent: {}
[27.375034] (-) TimerEvent: {}
[27.475681] (-) TimerEvent: {}
[27.576322] (-) TimerEvent: {}
[27.676942] (-) TimerEvent: {}
[27.777539] (-) TimerEvent: {}
[27.878150] (-) TimerEvent: {}
[27.978846] (-) TimerEvent: {}
[28.079773] (-) TimerEvent: {}
[28.180451] (-) TimerEvent: {}
[28.281074] (-) TimerEvent: {}
[28.381707] (-) TimerEvent: {}
[28.482364] (-) TimerEvent: {}
[28.583000] (-) TimerEvent: {}
[28.683682] (-) TimerEvent: {}
[28.784349] (-) TimerEvent: {}
[28.884976] (-) TimerEvent: {}
[28.985617] (-) TimerEvent: {}
[29.086304] (-) TimerEvent: {}
[29.186991] (-) TimerEvent: {}
[29.287954] (-) TimerEvent: {}
[29.388760] (-) TimerEvent: {}
[29.489547] (-) TimerEvent: {}
[29.590351] (-) TimerEvent: {}
[29.691093] (-) TimerEvent: {}
[29.791912] (-) TimerEvent: {}
[29.892780] (-) TimerEvent: {}
[29.993548] (-) TimerEvent: {}
[30.094198] (-) TimerEvent: {}
[30.195008] (-) TimerEvent: {}
[30.295808] (-) TimerEvent: {}
[30.396615] (-) TimerEvent: {}
[30.497417] (-) TimerEvent: {}
[30.598227] (-) TimerEvent: {}
[30.699055] (-) TimerEvent: {}
[30.799868] (-) TimerEvent: {}
[30.900686] (-) TimerEvent: {}
[31.001492] (-) TimerEvent: {}
[31.102700] (-) TimerEvent: {}
[31.203519] (-) TimerEvent: {}
[31.304328] (-) TimerEvent: {}
[31.405151] (-) TimerEvent: {}
[31.505957] (-) TimerEvent: {}
[31.606795] (-) TimerEvent: {}
[31.707605] (-) TimerEvent: {}
[31.808386] (-) TimerEvent: {}
[31.909086] (-) TimerEvent: {}
[32.009774] (-) TimerEvent: {}
[32.110457] (-) TimerEvent: {}
[32.211262] (-) TimerEvent: {}
[32.312051] (-) TimerEvent: {}
[32.412841] (-) TimerEvent: {}
[32.513638] (-) TimerEvent: {}
[32.614454] (-) TimerEvent: {}
[32.715252] (-) TimerEvent: {}
[32.816009] (-) TimerEvent: {}
[32.916708] (-) TimerEvent: {}
[33.017523] (-) TimerEvent: {}
[33.118371] (-) TimerEvent: {}
[33.219197] (-) TimerEvent: {}
[33.319997] (-) TimerEvent: {}
[33.420800] (-) TimerEvent: {}
[33.521573] (-) TimerEvent: {}
[33.622371] (-) TimerEvent: {}
[33.723161] (-) TimerEvent: {}
[33.824025] (-) TimerEvent: {}
[33.924812] (-) TimerEvent: {}
[34.025602] (-) TimerEvent: {}
[34.126377] (-) TimerEvent: {}
[34.227005] (-) TimerEvent: {}
[34.327667] (-) TimerEvent: {}
[34.428343] (-) TimerEvent: {}
[34.529074] (-) TimerEvent: {}
[34.629743] (-) TimerEvent: {}
[34.730580] (-) TimerEvent: {}
[34.831372] (-) TimerEvent: {}
[34.932151] (-) TimerEvent: {}
[35.032933] (-) TimerEvent: {}
[35.133712] (-) TimerEvent: {}
[35.234370] (-) TimerEvent: {}
[35.335031] (-) TimerEvent: {}
[35.435837] (-) TimerEvent: {}
[35.536654] (-) TimerEvent: {}
[35.637470] (-) TimerEvent: {}
[35.738295] (-) TimerEvent: {}
[35.839114] (-) TimerEvent: {}
[35.939947] (-) TimerEvent: {}
[36.040777] (-) TimerEvent: {}
[36.141592] (-) TimerEvent: {}
[36.242408] (-) TimerEvent: {}
[36.343220] (-) TimerEvent: {}
[36.444050] (-) TimerEvent: {}
[36.544773] (-) TimerEvent: {}
[36.645568] (-) TimerEvent: {}
[36.746289] (-) TimerEvent: {}
[36.847066] (-) TimerEvent: {}
[36.947851] (-) TimerEvent: {}
[37.048636] (-) TimerEvent: {}
[37.149432] (-) TimerEvent: {}
[37.250244] (-) TimerEvent: {}
[37.351084] (-) TimerEvent: {}
[37.451848] (-) TimerEvent: {}
[37.552449] (-) TimerEvent: {}
[37.553841] (v4l2_camera) StdoutLine: {'line': b'[ 50%] \x1b[32m\x1b[1mLinking CXX shared library libv4l2_camera.so\x1b[0m\n'}
[37.652886] (-) TimerEvent: {}
[37.753650] (-) TimerEvent: {}
[37.854923] (-) TimerEvent: {}
[37.955672] (-) TimerEvent: {}
[38.056351] (-) TimerEvent: {}
[38.156989] (-) TimerEvent: {}
[38.257623] (-) TimerEvent: {}
[38.358254] (-) TimerEvent: {}
[38.458948] (-) TimerEvent: {}
[38.559750] (-) TimerEvent: {}
[38.660457] (-) TimerEvent: {}
[38.761165] (-) TimerEvent: {}
[38.861871] (-) TimerEvent: {}
[38.962567] (-) TimerEvent: {}
[39.063306] (-) TimerEvent: {}
[39.164153] (-) TimerEvent: {}
[39.264939] (-) TimerEvent: {}
[39.272101] (v4l2_camera) StdoutLine: {'line': b'[ 50%] Built target v4l2_camera\n'}
[39.365109] (-) TimerEvent: {}
[39.465777] (-) TimerEvent: {}
[39.496916] (v4l2_camera) StdoutLine: {'line': b'[ 62%] \x1b[32mBuilding CXX object CMakeFiles/v4l2_camera_node.dir/src/v4l2_camera_node.cpp.o\x1b[0m\n'}
[39.507707] (v4l2_camera) StdoutLine: {'line': b'[ 75%] \x1b[32mBuilding CXX object CMakeFiles/v4l2_camera_compose_test.dir/src/v4l2_camera_compose_test.cpp.o\x1b[0m\n'}
[39.565932] (-) TimerEvent: {}
[39.666579] (-) TimerEvent: {}
[39.767185] (-) TimerEvent: {}
[39.867793] (-) TimerEvent: {}
[39.968394] (-) TimerEvent: {}
[40.068995] (-) TimerEvent: {}
[40.169602] (-) TimerEvent: {}
[40.270219] (-) TimerEvent: {}
[40.370868] (-) TimerEvent: {}
[40.471493] (-) TimerEvent: {}
[40.572112] (-) TimerEvent: {}
[40.672744] (-) TimerEvent: {}
[40.773348] (-) TimerEvent: {}
[40.873962] (-) TimerEvent: {}
[40.974596] (-) TimerEvent: {}
[41.075227] (-) TimerEvent: {}
[41.175876] (-) TimerEvent: {}
[41.276522] (-) TimerEvent: {}
[41.377186] (-) TimerEvent: {}
[41.477820] (-) TimerEvent: {}
[41.578505] (-) TimerEvent: {}
[41.679187] (-) TimerEvent: {}
[41.779863] (-) TimerEvent: {}
[41.880552] (-) TimerEvent: {}
[41.981183] (-) TimerEvent: {}
[42.081880] (-) TimerEvent: {}
[42.182565] (-) TimerEvent: {}
[42.283379] (-) TimerEvent: {}
[42.383984] (-) TimerEvent: {}
[42.484606] (-) TimerEvent: {}
[42.585228] (-) TimerEvent: {}
[42.685860] (-) TimerEvent: {}
[42.786515] (-) TimerEvent: {}
[42.887205] (-) TimerEvent: {}
[42.987814] (-) TimerEvent: {}
[43.088426] (-) TimerEvent: {}
[43.189018] (-) TimerEvent: {}
[43.289607] (-) TimerEvent: {}
[43.390207] (-) TimerEvent: {}
[43.490835] (-) TimerEvent: {}
[43.591429] (-) TimerEvent: {}
[43.692021] (-) TimerEvent: {}
[43.792601] (-) TimerEvent: {}
[43.893173] (-) TimerEvent: {}
[43.993858] (-) TimerEvent: {}
[44.094510] (-) TimerEvent: {}
[44.195153] (-) TimerEvent: {}
[44.295921] (-) TimerEvent: {}
[44.396537] (-) TimerEvent: {}
[44.497179] (-) TimerEvent: {}
[44.597798] (-) TimerEvent: {}
[44.698412] (-) TimerEvent: {}
[44.799076] (-) TimerEvent: {}
[44.899712] (-) TimerEvent: {}
[45.000332] (-) TimerEvent: {}
[45.100967] (-) TimerEvent: {}
[45.201607] (-) TimerEvent: {}
[45.302226] (-) TimerEvent: {}
[45.402883] (-) TimerEvent: {}
[45.503706] (-) TimerEvent: {}
[45.604368] (-) TimerEvent: {}
[45.705006] (-) TimerEvent: {}
[45.805624] (-) TimerEvent: {}
[45.906282] (-) TimerEvent: {}
[46.006897] (-) TimerEvent: {}
[46.107494] (-) TimerEvent: {}
[46.208114] (-) TimerEvent: {}
[46.308736] (-) TimerEvent: {}
[46.409346] (-) TimerEvent: {}
[46.509972] (-) TimerEvent: {}
[46.610656] (-) TimerEvent: {}
[46.711286] (-) TimerEvent: {}
[46.811885] (-) TimerEvent: {}
[46.912475] (-) TimerEvent: {}
[47.013107] (-) TimerEvent: {}
[47.113737] (-) TimerEvent: {}
[47.214386] (-) TimerEvent: {}
[47.315008] (-) TimerEvent: {}
[47.415620] (-) TimerEvent: {}
[47.516236] (-) TimerEvent: {}
[47.616871] (-) TimerEvent: {}
[47.717484] (-) TimerEvent: {}
[47.818098] (-) TimerEvent: {}
[47.918741] (-) TimerEvent: {}
[48.019367] (-) TimerEvent: {}
[48.119978] (-) TimerEvent: {}
[48.220588] (-) TimerEvent: {}
[48.321207] (-) TimerEvent: {}
[48.421827] (-) TimerEvent: {}
[48.522427] (-) TimerEvent: {}
[48.623039] (-) TimerEvent: {}
[48.723875] (-) TimerEvent: {}
[48.824482] (-) TimerEvent: {}
[48.925102] (-) TimerEvent: {}
[49.025856] (-) TimerEvent: {}
[49.126508] (-) TimerEvent: {}
[49.227078] (-) TimerEvent: {}
[49.327700] (-) TimerEvent: {}
[49.428322] (-) TimerEvent: {}
[49.528929] (-) TimerEvent: {}
[49.629553] (-) TimerEvent: {}
[49.730418] (-) TimerEvent: {}
[49.831078] (-) TimerEvent: {}
[49.931711] (-) TimerEvent: {}
[50.032302] (-) TimerEvent: {}
[50.132927] (-) TimerEvent: {}
[50.233570] (-) TimerEvent: {}
[50.334179] (-) TimerEvent: {}
[50.434785] (-) TimerEvent: {}
[50.535404] (-) TimerEvent: {}
[50.636062] (-) TimerEvent: {}
[50.736712] (-) TimerEvent: {}
[50.837395] (-) TimerEvent: {}
[50.938110] (-) TimerEvent: {}
[51.002198] (v4l2_camera) StdoutLine: {'line': b'[ 87%] \x1b[32m\x1b[1mLinking CXX executable v4l2_camera_node\x1b[0m\n'}
[51.038293] (-) TimerEvent: {}
[51.138960] (-) TimerEvent: {}
[51.239618] (-) TimerEvent: {}
[51.340323] (-) TimerEvent: {}
[51.440980] (-) TimerEvent: {}
[51.541651] (-) TimerEvent: {}
[51.642374] (-) TimerEvent: {}
[51.742990] (-) TimerEvent: {}
[51.843826] (-) TimerEvent: {}
[51.944452] (-) TimerEvent: {}
[52.014886] (v4l2_camera) StdoutLine: {'line': b'[ 87%] Built target v4l2_camera_node\n'}
[52.044665] (-) TimerEvent: {}
[52.145526] (-) TimerEvent: {}
[52.246354] (-) TimerEvent: {}
[52.347138] (-) TimerEvent: {}
[52.447945] (-) TimerEvent: {}
[52.548744] (-) TimerEvent: {}
[52.649907] (-) TimerEvent: {}
[52.750732] (-) TimerEvent: {}
[52.851528] (-) TimerEvent: {}
[52.952208] (-) TimerEvent: {}
[53.052870] (-) TimerEvent: {}
[53.153523] (-) TimerEvent: {}
[53.254155] (-) TimerEvent: {}
[53.354795] (-) TimerEvent: {}
[53.455445] (-) TimerEvent: {}
[53.556145] (-) TimerEvent: {}
[53.656845] (-) TimerEvent: {}
[53.757530] (-) TimerEvent: {}
[53.858210] (-) TimerEvent: {}
[53.958921] (-) TimerEvent: {}
[54.059672] (-) TimerEvent: {}
[54.160367] (-) TimerEvent: {}
[54.261073] (-) TimerEvent: {}
[54.361802] (-) TimerEvent: {}
[54.462466] (-) TimerEvent: {}
[54.563274] (-) TimerEvent: {}
[54.664052] (-) TimerEvent: {}
[54.764735] (-) TimerEvent: {}
[54.865505] (-) TimerEvent: {}
[54.966353] (-) TimerEvent: {}
[55.067185] (-) TimerEvent: {}
[55.167966] (-) TimerEvent: {}
[55.268768] (-) TimerEvent: {}
[55.369561] (-) TimerEvent: {}
[55.470355] (-) TimerEvent: {}
[55.571007] (-) TimerEvent: {}
[55.671644] (-) TimerEvent: {}
[55.772421] (-) TimerEvent: {}
[55.873217] (-) TimerEvent: {}
[55.973999] (-) TimerEvent: {}
[56.074814] (-) TimerEvent: {}
[56.175575] (-) TimerEvent: {}
[56.276178] (-) TimerEvent: {}
[56.376810] (-) TimerEvent: {}
[56.477558] (-) TimerEvent: {}
[56.578194] (-) TimerEvent: {}
[56.679026] (-) TimerEvent: {}
[56.779630] (-) TimerEvent: {}
[56.880230] (-) TimerEvent: {}
[56.980826] (-) TimerEvent: {}
[57.081438] (-) TimerEvent: {}
[57.182041] (-) TimerEvent: {}
[57.282693] (-) TimerEvent: {}
[57.383461] (-) TimerEvent: {}
[57.484054] (-) TimerEvent: {}
[57.584658] (-) TimerEvent: {}
[57.685264] (-) TimerEvent: {}
[57.785920] (-) TimerEvent: {}
[57.886531] (-) TimerEvent: {}
[57.987136] (-) TimerEvent: {}
[58.087756] (-) TimerEvent: {}
[58.188358] (-) TimerEvent: {}
[58.289017] (-) TimerEvent: {}
[58.389619] (-) TimerEvent: {}
[58.490235] (-) TimerEvent: {}
[58.590862] (-) TimerEvent: {}
[58.691479] (-) TimerEvent: {}
[58.792099] (-) TimerEvent: {}
[58.892744] (-) TimerEvent: {}
[58.993334] (-) TimerEvent: {}
[59.093951] (-) TimerEvent: {}
[59.194600] (-) TimerEvent: {}
[59.295218] (-) TimerEvent: {}
[59.395835] (-) TimerEvent: {}
[59.496471] (-) TimerEvent: {}
[59.597060] (-) TimerEvent: {}
[59.697702] (-) TimerEvent: {}
[59.798475] (-) TimerEvent: {}
[59.899066] (-) TimerEvent: {}
[59.999910] (-) TimerEvent: {}
[60.100714] (-) TimerEvent: {}
[60.201441] (-) TimerEvent: {}
[60.302258] (-) TimerEvent: {}
[60.403418] (-) TimerEvent: {}
[60.504039] (-) TimerEvent: {}
[60.604823] (-) TimerEvent: {}
[60.705687] (-) TimerEvent: {}
[60.806558] (-) TimerEvent: {}
[60.907530] (-) TimerEvent: {}
[61.008152] (-) TimerEvent: {}
[61.054911] (v4l2_camera) StdoutLine: {'line': b'[100%] \x1b[32m\x1b[1mLinking CXX executable v4l2_camera_compose_test\x1b[0m\n'}
[61.108336] (-) TimerEvent: {}
[61.208989] (-) TimerEvent: {}
[61.309651] (-) TimerEvent: {}
[61.410353] (-) TimerEvent: {}
[61.511077] (-) TimerEvent: {}
[61.611728] (-) TimerEvent: {}
[61.712400] (-) TimerEvent: {}
[61.813082] (-) TimerEvent: {}
[61.913735] (-) TimerEvent: {}
[62.014418] (-) TimerEvent: {}
[62.115054] (-) TimerEvent: {}
[62.215749] (-) TimerEvent: {}
[62.316464] (-) TimerEvent: {}
[62.417086] (-) TimerEvent: {}
[62.517712] (-) TimerEvent: {}
[62.618374] (-) TimerEvent: {}
[62.634571] (v4l2_camera) StdoutLine: {'line': b'[100%] Built target v4l2_camera_compose_test\n'}
[62.716438] (v4l2_camera) CommandEnded: {'returncode': 0}
[62.718402] (-) TimerEvent: {}
[62.719627] (v4l2_camera) JobProgress: {'identifier': 'v4l2_camera', 'progress': 'install'}
